name_of_project,title_of_press_release,telegram_1,telegram_1_name,telegram_1_is_group,tg admin 1 name,tg admin 1 username,tg admin 1 contact url,tg admin 1 status,tg admin 2 name,tg admin 2 username,tg admin 2 contact url,tg admin 2 status,tg admin 3 name,tg admin 3 username,tg admin 3 contact url,tg admin 3 status,tg admin 4 name,tg admin 4 username,tg admin 4 contact url,tg admin 4 status,tg admin 5 name,tg admin 5 username,tg admin 5 contact url,tg admin 5 status,tg admin 6 name,tg admin 6 username,tg admin 6 contact url,tg admin 6 status,tg admin 7 name,tg admin 7 username,tg admin 7 contact url,tg admin 7 status,tg admin 8 name,tg admin 8 username,tg admin 8 contact url,tg admin 8 status,tg admin 9 name,tg admin 9 username,tg admin 9 contact url,tg admin 9 status,tg admin 10 name,tg admin 10 username,tg admin 10 contact url,tg admin 10 status,tg admin 11 name,tg admin 11 username,tg admin 11 contact url,tg admin 11 status,tg admin 12 name,tg admin 12 username,tg admin 12 contact url,tg admin 12 status,tg admin 13 name,tg admin 13 username,tg admin 13 contact url,tg admin 13 status,tg admin 14 name,tg admin 14 username,tg admin 14 contact url,tg admin 14 status,tg admin 15 name,tg admin 15 username,tg admin 15 contact url,tg admin 15 status,tg admin 16 name,tg admin 16 username,tg admin 16 contact url,tg admin 16 status,tg admin 17 name,tg admin 17 username,tg admin 17 contact url,tg admin 17 status,tg admin 18 name,tg admin 18 username,tg admin 18 contact url,tg admin 18 status,tg admin 19 name,tg admin 19 username,tg admin 19 contact url,tg admin 19 status,tg admin 20 name,tg admin 20 username,tg admin 20 contact url,tg admin 20 status,tg admin 21 name,tg admin 21 username,tg admin 21 contact url,tg admin 21 status,tg admin 22 name,tg admin 22 username,tg admin 22 contact url,tg admin 22 status,tg admin 23 name,tg admin 23 username,tg admin 23 contact url,tg admin 23 status,tg admin 24 name,tg admin 24 username,tg admin 24 contact url,tg admin 24 status,tg admin 25 name,tg admin 25 username,tg admin 25 contact url,tg admin 25 status,tg admin 26 name,tg admin 26 username,tg admin 26 contact url,tg admin 26 status,tg admin 27 name,tg admin 27 username,tg admin 27 contact url,tg admin 27 status,tg admin 28 name,tg admin 28 username,tg admin 28 contact url,tg admin 28 status,tg admin 29 name,tg admin 29 username,tg admin 29 contact url,tg admin 29 status,tg admin 30 name,tg admin 30 username,tg admin 30 contact url,tg admin 30 status,tg admin 31 name,tg admin 31 username,tg admin 31 contact url,tg admin 31 status,tg admin 32 name,tg admin 32 username,tg admin 32 contact url,tg admin 32 status,tg admin 33 name,tg admin 33 username,tg admin 33 contact url,tg admin 33 status,tg admin 34 name,tg admin 34 username,tg admin 34 contact url,tg admin 34 status,tg admin 35 name,tg admin 35 username,tg admin 35 contact url,tg admin 35 status,tg admin 36 name,tg admin 36 username,tg admin 36 contact url,tg admin 36 status,tg admin 37 name,tg admin 37 username,tg admin 37 contact url,tg admin 37 status,tg admin 38 name,tg admin 38 username,tg admin 38 contact url,tg admin 38 status
Bitcoinist,SaTT Smart Advertising Token Announces Third Exchange Listing,https://t.me/satttoken,SaTT,True,Ronan S,Ronan_CM,https://t.me/Ronan_CM,UserStatusRecently(),Mzrkd,Mzrkd,https://t.me/Mzrkd,UserStatusRecently(),Louis G,LouisGr,https://t.me/LouisGr,UserStatusRecently(),Flavien,FlavienL,https://t.me/FlavienL,UserStatusRecently(),chinsjohn⛓️,chinsjohn,https://t.me/chinsjohn,UserStatusRecently(),Anine,anine7,https://t.me/anine7,UserStatusRecently(),Dextor,dext0,https://t.me/dext0,UserStatusRecently(),Ashish Kumar,kumar_gda,https://t.me/kumar_gda,UserStatusRecently(),Ray Peiris,ray_gda,https://t.me/ray_gda,UserStatusRecently(),Benj_CM Markchain,Benj_T,https://t.me/Benj_T,UserStatusRecently(),Quentin,ZorposFr,https://t.me/ZorposFr,UserStatusRecently(),Vanda,airdropfrenchie,https://t.me/airdropfrenchie,UserStatusRecently(),Quentin H,Quent_H,https://t.me/Quent_H,UserStatusRecently(),samir,samirksibi,https://t.me/samirksibi,UserStatusRecently(),Gauthier,GauthierBros,https://t.me/GauthierBros,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"SaTT Smart Advertising Token Announces Listing on Leading Crypto Exchanges, KuCoin and Uniswap",https://t.me/satttoken,SaTT,True,Ronan S,Ronan_CM,https://t.me/Ronan_CM,UserStatusRecently(),Mzrkd,Mzrkd,https://t.me/Mzrkd,UserStatusRecently(),Louis G,LouisGr,https://t.me/LouisGr,UserStatusRecently(),Flavien,FlavienL,https://t.me/FlavienL,UserStatusRecently(),chinsjohn⛓️,chinsjohn,https://t.me/chinsjohn,UserStatusRecently(),Anine,anine7,https://t.me/anine7,UserStatusRecently(),Dextor,dext0,https://t.me/dext0,UserStatusRecently(),Ashish Kumar,kumar_gda,https://t.me/kumar_gda,UserStatusRecently(),Ray Peiris,ray_gda,https://t.me/ray_gda,UserStatusRecently(),Benj_CM Markchain,Benj_T,https://t.me/Benj_T,UserStatusRecently(),Quentin,ZorposFr,https://t.me/ZorposFr,UserStatusRecently(),Vanda,airdropfrenchie,https://t.me/airdropfrenchie,UserStatusRecently(),Quentin H,Quent_H,https://t.me/Quent_H,UserStatusRecently(),samir,samirksibi,https://t.me/samirksibi,UserStatusRecently(),Gauthier,GauthierBros,https://t.me/GauthierBros,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Multiplier Incentivises Yield Farmers with MXX Tokens,https://t.me/themultiplierio,Multiplier,True,Kuldeep | Multiplier.Finance,kd23907,https://t.me/kd23907,UserStatusRecently(),Salvin,salvinang,https://t.me/salvinang,UserStatusRecently(),Sam Peele,SamPeele99,https://t.me/SamPeele99,UserStatusRecently(),"Finball (I'm a scammer, if I DM YOU!!)",Finball,https://t.me/Finball,UserStatusRecently(),Yewnan | Multiplier.Finance,YewnanMultiplier,https://t.me/YewnanMultiplier,UserStatusRecently(),Oldah | Multiplier,oldah,https://t.me/oldah,UserStatusRecently(),KRIT WAN,nineium,https://t.me/nineium,UserStatusRecently(),Kimxx | Mulitplier.finance,kimmultiplier,https://t.me/kimmultiplier,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,CyberVein: A Decentralized Data Distribution Network,https://t.me/CyberVeinCommunity,CyberVein (CVT) Community,True,Eshal Kakar,Eshal013,https://t.me/Eshal013,UserStatusRecently(),Rabi~ CRYPTO EAGLES,Rabea1800,https://t.me/Rabea1800,UserStatusRecently(),Naveed Ahmad,Arham87,https://t.me/Arham87,UserStatusRecently(),Arslan 🇵🇰,Arslan_Jutt,https://t.me/Arslan_Jutt,UserStatusRecently(),Hamid,hamidowaisi,https://t.me/hamidowaisi,UserStatusRecently(),Mano Samima💕,Unknowngirl100,https://t.me/Unknowngirl100,UserStatusRecently(),Syeda Ayesha,syedzaadi09,https://t.me/syedzaadi09,UserStatusRecently(),𝘼𝙧𝙗𝙖𝙗 𝘼𝙨𝙡𝙖𝙢,Arbab223,https://t.me/Arbab223,UserStatusRecently(),Marriyam Mano ($ROUL),princessaima,https://t.me/princessaima,UserStatusRecently(),Kamran Akbar,kamran503,https://t.me/kamran503,UserStatusRecently(),Grace Jung,Grace_Jung,https://t.me/Grace_Jung,UserStatusRecently(),Rachel yu,RachelYu,https://t.me/RachelYu,,Deno,denoghi,https://t.me/denoghi,UserStatusRecently(),Nenad ℝ𝕚𝕤𝕥𝕚𝕔,NenadRistic,https://t.me/NenadRistic,UserStatusRecently(),Jack Ge,sephirothg,https://t.me/sephirothg,UserStatusLastWeek(),AlwaysMooning,PurpleAppleTree,https://t.me/PurpleAppleTree,UserStatusRecently(),Lynn Lin,LynnLin133,https://t.me/LynnLin133,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,The DAOBet iGaming Solution Mainnet is Now Live!,https://t.me/daobet,DAOBet - Community [ENG],True,Martin Smith [DAOBet],martin_smith585,https://t.me/martin_smith585,UserStatusRecently(),Mark Sestero [DAOBet],adozenofroses,https://t.me/adozenofroses,UserStatusLastMonth(),Anastasia Brown [DAOBet],an_brown,https://t.me/an_brown,UserStatusRecently(),Matt Shells [DAOBet],mattshells,https://t.me/mattshells,UserStatusRecently(),Maks Nikolaenko,monikolaenko,https://t.me/monikolaenko,UserStatusRecently(),Alex d,axdvdv,https://t.me/axdvdv,UserStatusRecently(),Aleksandra,daosasha,https://t.me/daosasha,UserStatusRecently(),Ilya Tarutov,IlyaTarutov,https://t.me/IlyaTarutov,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,DAOBet (ex. DAO.Casino) Token Swap Has Begun: Time to Claim BET Tokens,https://t.me/daobet,DAOBet - Community [ENG],True,Martin Smith [DAOBet],martin_smith585,https://t.me/martin_smith585,UserStatusRecently(),Mark Sestero [DAOBet],adozenofroses,https://t.me/adozenofroses,UserStatusLastMonth(),Anastasia Brown [DAOBet],an_brown,https://t.me/an_brown,UserStatusRecently(),Matt Shells [DAOBet],mattshells,https://t.me/mattshells,UserStatusRecently(),Maks Nikolaenko,monikolaenko,https://t.me/monikolaenko,UserStatusRecently(),Alex d,axdvdv,https://t.me/axdvdv,UserStatusRecently(),Aleksandra,daosasha,https://t.me/daosasha,UserStatusRecently(),Ilya Tarutov,IlyaTarutov,https://t.me/IlyaTarutov,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Way2Bit Announces Official Launch of the BORA Platform,https://t.me/boraofficial,BORA Official,True,Xangle Manager,Xangle1,https://t.me/Xangle1,,BORA,BORA_Manager,https://t.me/BORA_Manager,UserStatusRecently(),BORA_Admin,BORA_Admin,https://t.me/BORA_Admin,UserStatusLastWeek(),Hans Shi,syh9961,https://t.me/syh9961,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,CoinDeal Is Celebrating It’s Premier League Sponsorship Renewal With A Unique And Highly Anticipated Token Launch,https://t.me/coindeal_com,CoinDeal Global,True,Talha 🇩🇪🇹🇷,talha789,https://t.me/talha789,UserStatusRecently(),Justine Hurkala,jvstyna,https://t.me/jvstyna,UserStatusRecently(),Cloud CDL Supporter,CloudOfficial,https://t.me/CloudOfficial,UserStatusRecently(),Adam Bicz,icyklop,https://t.me/icyklop,UserStatusRecently(),Kajetan Mackowiak,kajtek71,https://t.me/kajtek71,UserStatusLastWeek(),CoinDeal,coindealcom,https://t.me/coindealcom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,BQQQ Officially Launched on Bitsdaq.com,https://t.me/BitsdaqExchangeChinese,Bitsdaq Exchange,True,Maroz | Burency,Maroz_BurencyINDOTeam,https://t.me/Maroz_BurencyINDOTeam,UserStatusRecently(),Maroz Praz,zikomarkos,https://t.me/zikomarkos,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"Consensus 2019: BitcoinHD Appears at Bitmart, Bitmax.io Events",https://t.me/BitcoinHDofficial,BHD Official group,True,砥砺前行,zzf544331971,https://t.me/zzf544331971,,可可,Cindy88888,https://t.me/Cindy88888,UserStatusRecently(),女神 太阳,amy_blockchain,https://t.me/amy_blockchain,UserStatusRecently(),Gary Chang,Gary_0315,https://t.me/Gary_0315,,CW crufus,CWBHD,https://t.me/CWBHD,UserStatusLastMonth(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"BTC Surges, Crypto Experts Recommend a Spread-Free Cryptocurrency Futures Exchange -- Bexplus",https://t.me/bexplusexchange,Bexplus Exchange,True,Knash Nikolsson,knashnikolsson,https://t.me/knashnikolsson,,Amanda.C,AmandaC122,https://t.me/AmandaC122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Devvio Inc. Opens Exclusive Blockchain-as-a-Service Access to New TestNet,https://t.me/devvioinc,Devvio,True,Jonathan Miller,jonathanrmiller,https://t.me/jonathanrmiller,UserStatusRecently(),brian 🙋‍♂️,brian_devv,https://t.me/brian_devv,UserStatusRecently(),Massi | I will never PM you first,maxcassano,https://t.me/maxcassano,UserStatusRecently(),Case,Timber2,https://t.me/Timber2,UserStatusRecently(),Bryan,Spixel9,https://t.me/Spixel9,UserStatusRecently(),Hairoun | Will never PM you first,Hairoun,https://t.me/Hairoun,UserStatusRecently(),Mr. Anderson,Mr_Anderson_NEO,https://t.me/Mr_Anderson_NEO,UserStatusRecently(),Nick,Noncist,https://t.me/Noncist,UserStatusRecently(),Tom Anderson,tomdevv,https://t.me/tomdevv,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Raido Financial Announces New Updates and Prepares for the Launch,https://t.me/raidofinancial_chat,Raido Financial INT Chat,True,Ekaterina,ekaterina_projects,https://t.me/ekaterina_projects,UserStatusRecently(),Elli Kuzminykh,raidosupport,https://t.me/raidosupport,UserStatusRecently(),Михаил Хлестунов,profitguild_ru,https://t.me/profitguild_ru,UserStatusRecently(),Raido Admin,raidoadmin,https://t.me/raidoadmin,UserStatusRecently(),Andrey,mycryptoworld,https://t.me/mycryptoworld,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"IX Announces to Launch, The World's First Exchange with BTC as Platform Token!",https://t.me/ixofficial,IX.com交易所官方交流群,True,IXX CS - English,ixxCS,https://t.me/ixxCS,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Monetize Everything! Linking the Internet of Things to the Blockchain: Introducing STED,https://t.me/stedalliance,STEDAlliance,True,Airene Apollon,ApollonAirene,https://t.me/ApollonAirene,UserStatusRecently(),E T,whoami777,https://t.me/whoami777,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"Official Launch of Liquid, a New Crypto Platform Opening Up Liquidity for Crypto Markets Worldwide",https://t.me/Quoine,Liquid Exchange,True,Sky,Iskyrock,https://t.me/Iskyrock,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Fetch.AI Announces ICO and Opens Whitelisting,https://t.me/fetch_ai,Fetch.ai,True,🌚MOONSHOTJOSH🌚,riseofphoenix,https://t.me/riseofphoenix,UserStatusRecently(),Sylvester | I Wont pm you first,Pasaift,https://t.me/Pasaift,UserStatusRecently(),Trema - I won't PM/DM you first,tremama,https://t.me/tremama,UserStatusRecently(),ABHIJZ,Abhijz,https://t.me/Abhijz,UserStatusRecently(),Juguelio,Juguelio,https://t.me/Juguelio,UserStatusRecently(),RV,rg_vn,https://t.me/rg_vn,UserStatusRecently(),Yang,yangliu88,https://t.me/yangliu88,UserStatusRecently(),Leon Hu,leonsparkcapm,https://t.me/leonsparkcapm,UserStatusRecently(),Maria Minaricova,maria_mina,https://t.me/maria_mina,UserStatusLastMonth(),Jonathan Ward,Jonathan6620,https://t.me/Jonathan6620,UserStatusRecently(),Matt Law,mattyboomboom,https://t.me/mattyboomboom,UserStatusRecently(),Josh,JoshCroft,https://t.me/JoshCroft,UserStatusRecently(),Humayun Sheikh,HumayunSheikh,https://t.me/HumayunSheikh,UserStatusRecently(),Toby Simpson,cobrascobras,https://t.me/cobrascobras,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"ALLIVE, An Intelligent Healthcare Blockchain Ecosystem, Partners with Ontology",https://t.me/ALLIVE_Official,ALLIVE English Official,True,LK,LKethe,https://t.me/LKethe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,IBM to offer its expertise to accelerate NHCT,https://t.me/Nanohealth,NHCT ICO (official community),True,DanieLfree,Danielfree,https://t.me/Danielfree,UserStatusRecently(),sid,nhctico,https://t.me/nhctico,UserStatusLastWeek(),trader _crypbtc,trader_crypbtc,https://t.me/trader_crypbtc,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Splitt Introduces Advanced Cryptocurrency Cloud Server for More Profitable and Safe Crypto Mining,https://t.me/splittchat_en,Splitt Community Chat [EN],True,Raevoughn,raevoughn,https://t.me/raevoughn,UserStatusLastMonth(),~®,G1nT1ng,https://t.me/G1nT1ng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Making The Internet Free From Control Through Decentralization: Introducing Decenternet,https://t.me/dnetofficial,Decenternet (ENG),True,Jack,ddsirs3,https://t.me/ddsirs3,UserStatusRecently(),상록 이,Ethan_01,https://t.me/Ethan_01,UserStatusRecently(),Jill,JillELisbeth,https://t.me/JillELisbeth,UserStatusRecently(),Gaell,Gabrielle430,https://t.me/Gabrielle430,,Nain,Strongnain,https://t.me/Strongnain,UserStatusRecently(),Sean Kim,triggah61,https://t.me/triggah61,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,RSC Endorsed by Soccer Legend Ronaldinho Launches Crowdsale,https://t.me/rsc_official_group,WSC 【Official Group】,True,M,Mary2525,https://t.me/Mary2525,UserStatusRecently(),t master,IPO_chat,https://t.me/IPO_chat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,CoinLoan Opens Platform to Bridge Gap Between Lenders and Borrowers,https://t.me/coinloan,CoinLoan,True,Мike Rozhko,mike_rozhko,https://t.me/mike_rozhko,UserStatusRecently(),Eugene Landau,elandau,https://t.me/elandau,UserStatusRecently(),Max Sapelov,msapelov,https://t.me/msapelov,UserStatusRecently(),Alex,Alex_F,https://t.me/Alex_F,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,ContentBox (BOX) Trades Exclusively on Huobi Pro to Empower the Digital Content Industry,https://t.me/BoxCommunity,ContentBox Community - Boxers,True,Renee,castboxrenee,https://t.me/castboxrenee,UserStatusLastMonth(),Shawn Young,ShawnYoungcast,https://t.me/ShawnYoungcast,UserStatusRecently(),Simon Kan,SimonKan,https://t.me/SimonKan,UserStatusLastWeek(),Josh,joshua_lin,https://t.me/joshua_lin,UserStatusLastMonth(),scott,Scott_zh,https://t.me/Scott_zh,UserStatusLastWeek(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,DLTs For All: Apollon Enables Businesses to Utilize Blockchain Technology to Enhance Revenue Streams,https://t.me/apollonalliance,ApollonAlliance,True,Apollon Che,ApollonChe,https://t.me/ApollonChe,,Airene Apollon,ApollonAirene,https://t.me/ApollonAirene,UserStatusRecently(),E T,whoami777,https://t.me/whoami777,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Mobilum Announces Roman Pogorzelski and Ishmael Malik as Its Latest Advisors,https://t.me/mobilumcom,Mobilum,True,Anik Ghosh,maybeanik,https://t.me/maybeanik,UserStatusRecently(),Carlos Herrera,carloshm91,https://t.me/carloshm91,UserStatusRecently(),Loui Mercieca,lmercieca,https://t.me/lmercieca,UserStatusRecently(),Wojtek,wkaszycki,https://t.me/wkaszycki,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,DECOIN.IO to Cross Soft Cap. Perry: “More Developments Will be Announced Soon”,https://t.me/xDECOIN,DECOIN (DTEP),True,Adan_Kirobo (Kirobo Team leader),Adan_k,https://t.me/Adan_k,UserStatusRecently(),Wiredideas,wiredideas,https://t.me/wiredideas,UserStatusRecently(),Eric,Erchh,https://t.me/Erchh,UserStatusRecently(),Zomo 主にあって 喜びなさい.,Zomorylshe,https://t.me/Zomorylshe,UserStatusRecently(),T.b,Talb123,https://t.me/Talb123,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Emergent Intelligence Protocol Fetch.AI and TokenMarket Announce Partnership,https://t.me/fetch_ai,Fetch.ai,True,🌚MOONSHOTJOSH🌚,riseofphoenix,https://t.me/riseofphoenix,UserStatusRecently(),Sylvester | I Wont pm you first,Pasaift,https://t.me/Pasaift,UserStatusRecently(),Trema - I won't PM/DM you first,tremama,https://t.me/tremama,UserStatusRecently(),ABHIJZ,Abhijz,https://t.me/Abhijz,UserStatusRecently(),Juguelio,Juguelio,https://t.me/Juguelio,UserStatusRecently(),RV,rg_vn,https://t.me/rg_vn,UserStatusRecently(),Yang,yangliu88,https://t.me/yangliu88,UserStatusRecently(),Leon Hu,leonsparkcapm,https://t.me/leonsparkcapm,UserStatusRecently(),Maria Minaricova,maria_mina,https://t.me/maria_mina,UserStatusLastMonth(),Jonathan Ward,Jonathan6620,https://t.me/Jonathan6620,UserStatusRecently(),Matt Law,mattyboomboom,https://t.me/mattyboomboom,UserStatusRecently(),Josh,JoshCroft,https://t.me/JoshCroft,UserStatusRecently(),Humayun Sheikh,HumayunSheikh,https://t.me/HumayunSheikh,UserStatusRecently(),Toby Simpson,cobrascobras,https://t.me/cobrascobras,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Gabrotech Radically Changes the Faulty Loyalty and Rewards Program Industry,https://t.me/Gabrotech,Gabrotech Official (ENG),True,Saharsh,TokenSuiteSaharsh,https://t.me/TokenSuiteSaharsh,UserStatusLastWeek(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Infinitus Has Just Created the Solution to Cryptocurrency's Biggest Problem,http://t.me/infinitustoken,Infinitus Token,True,Xanne Leo,xanne_leo,https://t.me/xanne_leo,,Nameless Name,Namelessnameless,https://t.me/Namelessnameless,UserStatusRecently(),Eric Song,eric_song,https://t.me/eric_song,UserStatusRecently(),TT,TesTRLW,https://t.me/TesTRLW,UserStatusLastMonth(),j,jzxzx,https://t.me/jzxzx,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
